male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_f
0.01597584770342243,2.1093708801308956e-05,0.0010546854400674736,-0.00674207667563147,-0.05570980330116544,-0.00758450667088538,-0.003912882982650402,-0.018376575436376087,0.002481147497758807,-0.03019696250593258
-0.01301218161683276,-0.004429678848283497,-0.0016729947793070995,-0.0032405210146073953,-0.017387807836312805,-0.014202657807308953,-0.016317302114644293,-0.012404419131993891,-0.0012748510256815624,-0.01904761904761909
0.020534725518114194,-0.01904630069081895,-0.019099034962822337,-0.008030111269313902,-0.01261008279280703,-0.004589200021093702,-0.007749301270895959,0.0024323682961556454,-0.019842588198069912,-0.034990507831039394
-0.02337446606549594,-0.0015292938880978762,0.0007119126720455255,-0.005009755840320578,-0.0364248800295312,-0.010159257501450183,-0.0028581975425829033,-0.00892659389337131,-0.0022135210673416596,-0.01320598006644523
-0.016214470284237694,-0.0568594104308389,0.006760533670832642,-0.003864103781047274,-0.018126087644360068,0.007908822443706156,-0.005770447713969332,-0.003993302747455577,0.011088699045509652,-0.023920265780730948
-0.03601223435110474,-0.01276696725201704,-0.010929177872699506,-0.006723619680430295,0.016479460001054668,-0.015684490850603795,-0.007551547750883307,-0.00031376891842010876,0.004205558192269159,-0.03369324473975638
0.019609239044454937,-0.0009900859568634157,0.0031165954753994275,-0.010073564309444645,-0.08434451299899795,-0.016003533196224176,-0.0006169909824394848,0.0026472604545694288,0.007689975214892147,-0.0240244159679376
0.009671465485418937,0.0009808574592627443,-0.001425143700891233,-0.0035081474450245047,-0.030287929125138426,-0.01923482571323098,-0.009536993091810343,-0.029690713494700198,3.82323472024703e-05,-0.019996835943679805
-0.12729789590254711,-0.00140668670568994,-0.003264251437008934,0.11124690186151968,0.06222775932078262,-0.03937272583451978,-0.07350498338870426,-0.024218214417549993,0.008480989294942783,-0.015880926013816424
-0.03170120761482883,-0.001376364499288085,-0.006184411749195841,-0.023465432684701783,0.0219031798766018,-0.0024798291409586933,-0.002779096134577856,-0.02316352897748245,-0.007202183198860934,-0.02654115909929869
0.014989716816959294,0.0020276327585297114,-0.001111374782471132,-0.0032589780098085572,-0.07844486631862042,-0.009908769709434145,0.0009096661920582439,-0.00635316141960658,0.008764436006960936,-0.03060433475715868
-0.020534725518114208,-0.012234351104782996,-5.668934240365433e-05,-0.011435426883931834,-0.017436587037915938,-0.0015253388176976052,-0.0013882297104888426,-0.019162316089226382,-0.0011746559088751697,-0.01804171280915473
0.0220086484206085,-0.00559115118915787,-0.00030717713441969055,-0.009579180509413058,-0.008949005958972737,-0.0037204028898381028,0.0015807098033011797,-0.065423456204187,-0.01403522649369825,-0.018973791066814308
-0.1948465432684704,-0.008593049622949751,0.017304751357907544,-0.030517323208353056,0.07968016664029964,0.056884459210040754,0.04234957548911046,-0.09168116859146803,-0.0456072351421189,0.07203633391341038
0.01238991720719293,-0.012948900490428756,-0.008051204978115302,-0.004602383589094525,-0.03585403153509463,-0.008818488635764368,-0.011635817117544675,-0.0020039023361282495,-0.0013434055792859506,-0.03012181616832782
0.017801771871539286,-0.013231028845646808,-0.013521067341665366,-0.007323472024468663,-0.046676422506987225,0.003964298897853699,-0.007784896904498223,0.00046274323682961126,9.09666192058172e-05,-0.03677292622475348
-0.0344038390550018,-0.0009571270368612594,-0.0012524389600802029,-0.006846226862838147,-0.04323155618836679,-0.0012814428096819856,0.000639403048040908,0.0006960923904445434,-0.0010612772240679335,-0.015291620524178678
-0.021602594526182555,-0.0011720191952750134,-0.00433343880187735,-0.004891103728313002,-0.01491852554975481,-0.008204134366925044,-0.003940568475452191,-0.02620629647207719,0.003599114064230346,-0.021320466170964517
0.06082239097189231,0.22257949691504583,0.08009940410272673,-0.009643779992617691,0.05827005220692889,0.05730369667246711,0.12130860095976376,0.09512603491008811,-0.062171069978379505,0.2733151400094931
-0.030331434899541175,-0.008407161314138068,-0.005642567104361163,-0.005976111374782445,-0.01046247956546958,-0.0020342245425301764,-0.006757896957232507,-0.010927859515899387,0.006361071560407103,-0.02881136950904395
-0.0480119179454727,-0.010404471866265861,-0.00756604967568427,-0.014418868322522807,0.03287850023730418,0.0008661604176554524,-0.001786373464114324,-0.004634024152296581,-0.02897616410905445,-0.02093682434213999
0.10118256604967547,0.08062674682276035,0.08279808047249924,-0.0001107419712076897,0.10393002162105155,0.1176106101355269,0.16021462848705378,0.11560143437219883,0.15344618467542073,-0.018289563887570526
-0.01908057796762116,-0.00298475979539102,-0.0007000474608448346,-0.005831092126773186,-0.027225386278542426,-0.006691979117228238,-0.006603649211622618,-0.013726731002478527,-0.0021436481569371583,-0.018002162105152167
0.13277435005009763,0.09381822496440423,0.08135975320360771,0.0002452143648151647,0.04956757896957211,0.20689368770764108,0.09512471655328784,0.14454727627485126,0.09266729947793072,1.1865211201000925e-05
-0.04935796023835887,-0.002143648156937169,0.0012735326688814758,-0.010851394821494473,-0.010836892896693566,0.0009808574592627872,0.0006077624848388895,-0.0075739598164847365,0.009477667035806561,-0.03456599694141224
-0.04041422770658646,-0.0053551653219427045,-0.005343300110742007,-0.011746559088751763,-0.007181089490059582,-0.0027777777777777722,-0.0023453567473500922,0.004595791805094107,-0.009486895533407157,-0.02293545325106791
0.03337815746453616,0.013746506354479717,0.012794652744818823,-0.0035252860834255845,-0.11066286979908238,0.011032009703106095,0.00657596371882092,-0.009386700416600707,-0.055037441333122446,-0.0019050255761219326
-0.15329589200021113,-0.004205558192269024,-0.0001634762432104572,-0.038870431893687656,0.06117966566471553,0.001831197595317211,0.026951168064124877,0.0038944259874492612,0.003186468385803973,-0.0034976005906239283
-0.04050651268259239,-0.0011087380688709777,0.0003678215472235069,-0.009009650371776593,-0.03983415071454934,-0.007310288456467867,0.002609028107366974,0.00358856720982967,0.0023216263249485848,-0.014107736117702926
-0.027953119232188975,-0.0018404260929177794,-0.0031416442546011174,-0.006151452829193671,-0.03492458999103516,-0.008018246058113123,-0.001949849707324788,-0.0008318831408532431,-0.0025734324737646916,-0.015605389442598802
-0.02187813109740018,-0.008978009808574586,-0.004268839318673231,-0.004846279597110138,-0.02932948373147709,-0.007672836576491044,-0.008185677371723887,-0.0012366186784791423,0.0010836892896693665,-0.017677846332331423
-0.036000369139903995,-0.0036544850498338908,-0.00268417444497182,-0.02631967515688441,-0.02284976005906236,0.006670885408426907,0.0012102515424774593,-0.000881980699256448,0.0069345567684438,-0.02541528239202659
0.017546010652322915,-0.007216685123661888,-0.00991008806623427,-0.004628750725096221,-0.001157517270474074,-0.014550704002531212,-0.04468834045246005,0.005994568369983658,0.0007040025312450639,-0.04508252913568527
0.01234245636238991,-0.005464588936349735,-0.004142277065865136,-0.003779728945841878,-0.04951879976796918,-0.006102673627590554,-0.011427516743131347,-0.01289880293202553,0.005278700627537824,-0.02727680219374573
-0.03448425881980695,-0.00040078046722567026,0.0005589832832357451,-0.007502768549280165,-0.018530823181985945,-0.008984601592574977,-0.0017771449665137428,-0.006611559352423144,0.005989294942783309,-0.031246374518799802
0.011709645098349413,-0.00295971101618944,0.00033222591362123597,-0.005522596635553419,-0.03429573379739492,-0.017393081263513122,0.004423087064283093,-0.0391393766809049,4.877920160312181e-05,-0.020193271106892396
0.013779465274481841,-0.005873279544375913,-0.0016163054369034806,-0.007508041976480494,-0.026501608395296087,-0.0016149870801033545,-0.00571507672836572,-0.02600063281126402,-0.013240257343247352,-0.02869930918103676
