male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_r2f
0.0023466751041501905,-0.009195538680588507,0.012055054579971525,-0.002558930548963772,-0.0077123872804935965,0.001344723936086065,-0.003298528713811103,-0.006652428413225759,0.006011707008384754,-0.04217423403469916
-0.0029939882929916153,-0.0002175288720139233,0.0009650371776617564,-0.0020922322417338923,-0.008724885302958393,0.0013381321520856482,-0.014869746348151663,-0.007848178030902294,0.007496176765279769,-0.022886674049464754
0.0016255339345040362,-0.004776406686705686,0.005542371987554717,-0.003382903549016505,-0.003439592891420136,0.00023862258081527288,-0.004301798238675317,-0.0030599061329958364,0.009604229288614676,-0.047884037335864583
-0.0030849549121974313,-0.012160523123978275,0.011402467963929757,-0.002235933132943095,-0.012686547487211944,0.0016018035121025205,-0.01053498918947423,-0.005215419501133789,0.009012287085376798,-0.025932078257659676
-0.003500237304224012,0.004201603121868892,0.00024916943521594834,-0.0021686969361387866,-0.008525813426145654,-0.00014106417760901768,-0.006862047144439169,-0.005502821283552182,0.0027843695617782104,-0.030368348889943587
-0.003197015240204609,0.0014581026208933207,-0.0016031218689026019,-0.0024376417233560057,0.001004587881664296,0.001284079523282183,-0.0024495069345567676,-0.002085640457733482,0.0034910088066234294,-0.045298739650899124
0.0023730422401518794,-0.015045087802562874,0.014020724568897327,-0.0028001898433792135,-0.010441385856668251,0.001320993513684545,-0.0036109792754311044,-0.00048251858883088214,0.006680113906027531,-0.04184859990507832
0.001117966566471549,-0.004743447766703572,0.005951062595580869,-0.0018522913041185386,-0.01005115224384328,0.001628170648104218,-0.01092126773189896,-0.011957496176765298,0.0008213362864525702,-0.01982676791646892
-0.007755893054896362,-0.01635948953224698,0.0098375784422296,0.02378843010072242,0.0037731371618414775,0.0017455044033117136,-0.022872172124663807,-0.011076833834308922,0.014824922216948795,-0.045739070822127297
-0.003124505616199966,-0.0142751674313136,0.007502768549280178,-0.0026775826609713653,0.0030361757105943133,0.0007817855824500342,-0.0038100511522438456,-0.006438854611612092,0.009981279333438805,-0.04080973474661182
0.0014989716816959419,-0.005380214101144336,0.0037480883826398787,-0.002225386278542421,-0.009912724779834415,0.0018298792385171212,-0.009920634920634918,-0.00523387649633497,0.004558877814691774,-0.02879686758424302
-0.004813320677108047,-0.02132705795496492,0.01883272688920529,-0.002672309233771031,-0.006979380899646679,0.00011997046880768593,-0.00816985709012287,-0.008173812160523129,0.012234351104783004,-0.02888519748984867
0.0021370563729367726,-0.01670226230026894,0.011734693877551015,-0.002715815008173808,-0.004631387438696415,0.0001977535200126627,-0.007728207562094602,-0.010682645151083688,0.009484258819807004,-0.03092733217317937
-0.01841876285397933,0.05459974687549425,-0.05101249802246554,-0.006527184517218215,0.10313505247060083,-0.01059563360227869,0.1268773400833204,0.05784290460370191,-0.026293308020883328,0.7205584559405184
0.002131782945736433,0.0028595158993830034,0.0010045878816642945,-0.0027988714865791213,-0.010156620787850026,0.0013407688656858127,-0.009705742762221161,-0.0028674260401835177,0.010172441069451043,-0.04181432262827613
0.0017296841217107008,-0.0023954543057533085,0.0056452038179612965,-0.002535200126562253,-0.004440225702684178,0.000349364552022363,-0.0052747455571375826,0.0009703106048621021,0.0008674787744555208,-0.044750303222064025
-0.002780414491377943,-0.007831039392501186,0.007898275589305491,-0.0018878869377208214,-0.009761113747824712,0.00035991140642304336,-0.007203501555661017,-0.0012326636080788914,-0.0009979960976638684,-0.026397458208089458
-0.0027382270737752396,-0.007472446342878244,0.004351895797078522,-0.0017178189105099342,-0.00481595739070822,0.0010823709328692845,-0.006309655645203809,-0.012367505141591543,0.002581342614565209,-0.022427885883035386
0.022741654801455142,0.2819925644676482,-0.15620418710119824,-0.009050519432579592,0.06510045878816637,-0.011067605336708867,0.1293835363602808,0.13271502399409407,-0.11736144070031226,0.6119166271159651
-0.0033987238306175207,-0.004263565891472869,0.0030889099825976906,-0.0018865685809207344,-0.00357406528502874,0.00023994093761536424,-0.006630016347624319,-0.005199599219532781,0.002222749564942263,-0.030432948373147715
-0.003219427305806044,0.0023967726625533947,0.0009979960976638752,-0.003004535147392288,0.003332805990613302,-0.00015820281601012254,-0.00015029267520961752,0.0014211886304909581,-0.0036228444866318655,-0.04782734799346096
0.0021449665137372826,-0.01546432526498971,0.014681221325739601,-0.0027817328481780325,-0.005537098560354377,0.0002689447872172126,-3.955070400251353e-06,-0.005102040816326534,0.004504825185888311,-0.042544692295522865
-0.002689447872172117,-0.012595580868006117,0.01215129462637768,-0.002150239940937615,-0.011442018667932296,0.0012708959552813464,-0.013292991615250754,-0.0064111691188103205,0.00845725887254127,-0.023131888414280447
0.0017705531825133194,-0.011016189421505026,0.012896166218425357,-0.0031007751937984526,-0.005657069029162058,-0.00032167905922058737,-0.0035252860834256174,-0.0010217265200653906,0.006239782734799348,-0.04609766387175025
-0.003740178241839368,-0.011130886463112367,0.012055054579971526,-0.002202974212940991,-0.002810736697779889,7.910140800507843e-06,-0.00017006802721088158,-0.004143595422665194,0.003659758477034228,-0.041358171175446934
-0.0033169857090122818,-0.008347835258134251,0.00930759900859569,-0.003011126931392713,-0.003433001107419716,0.00013710910720877515,-0.003485735379423089,-0.0009254864736592336,0.009742656752623534,-0.046501081052576075
0.0015055634656963603,-0.008761799293360756,0.009190265253388176,-0.002365132099351361,-0.005653113958761803,-0.0008753889152560175,-0.003916838053050673,-0.005550282128355217,-0.00025048779201602696,-0.033156673522122045
-0.007643832726889199,-0.03532141538786053,0.025072509624004636,-0.00658782893002163,0.011490797869535406,-0.0017270474081105393,0.020613826926119277,0.010703738859885042,-0.020153720402889843,-0.04628091546696199
-0.004655117861097926,-0.012292358803986703,0.012030005800769917,-0.002304487686547489,-0.00864446553815325,0.0011917945472762837,-0.007468491272477986,-0.0010322733744660643,0.005527870062753789,-0.03218636291725993
-0.004023624953857513,-0.010770975056689332,0.006995201181247695,-0.0022042925697410734,-0.010127616938248171,0.0015503875968992354,-0.007294468174866848,-0.002845013974582086,0.008661604176554349,-0.029775088329905615
-0.0045733797394926995,0.0014462374096925526,0.0006446764752412593,-0.0022820756209460465,-0.010123661867847916,0.0011997046880767891,-0.00661551442282339,-0.0031034119073986175,0.004862099878711181,-0.031288561936402476
-0.003287981859410428,-0.00856931920054843,0.00827664399092971,-0.0026156198913674013,-0.0045852449506934585,-0.0002148921584137538,-0.00037573168802404634,0.0032273374466065506,0.003933976691451777,-0.04562305542371988
0.0028278753361809785,0.019106945103622805,-0.01125613035912039,-0.005666297526762629,-0.0038324632178452695,0.0010480936560670838,-0.0047777250435057685,0.003187786742604021,-0.001961714918525544,-0.04851025681590465
0.0015609344512999028,0.0007725570848494458,0.0008595686336550127,-0.0022042925697410634,-0.012413647629594479,0.000914939619258564,-0.010163212571850447,-0.005966882877181885,0.002979486368190697,-0.02617333755207511
-0.004408585139482149,-0.012022095659969404,0.010182987923851711,-0.002133101302536516,-0.005591151189157841,0.0012339819648789824,-0.004154142277065861,-0.0053617571059431475,0.0031561461794019944,-0.030736170437167133
0.0019076622897220951,-0.015950798924220844,0.01661129568106312,-0.0026077097505668913,-0.00899778516057586,0.002084322100933407,-0.0076609713652903,-0.01652032906185731,0.00928255022939409,-0.02798212308179087
0.0018852502241206595,-0.01232004429678848,0.012280493592785954,-0.0022372514897431796,-0.006252966302800194,0.00010283183040658565,-0.0045364657490903244,-0.0073959816484733465,-0.0020408163265306124,-0.029318936877076422
-0.002871381110583767,-0.005699256446764749,0.008487581078943209,-0.002086958814533563,-0.009871855719031807,0.001194431260876452,-0.01007751937984496,-0.0029663028001898416,0.000485155302431055,-0.02642778041449139
-0.0030467225649949857,-0.013345725887254125,0.007911459157306334,-0.001941939566524279,-0.009526446237409694,0.0011324684912724847,-0.006872593998839842,-0.002673627590571112,0.004899013869113545,-0.02636977271528769
0.0014132784896904586,-0.00982703158782893,0.010122343511047826,-0.0020408163265306107,-0.007932552866107685,0.00028212835521806946,-0.003910246269050254,0.0015082001792965257,-0.012014185519168911,-0.02743500500975585
-0.00412777514106418,-0.00471708063070189,0.005248378421135895,-0.0023690871697516144,-0.008660285819754265,0.0008266097136529101,-0.004078995939461053,-0.007252280757264147,0.008894953330169283,-0.0335983230501503
-0.0038482834994462843,-0.01546959869219004,0.01295812898802932,-0.002380952380952385,-0.004879238517112277,0.0007791488688498657,-0.0028924748193851187,0.00014238253440911167,0.006508727522016562,-0.04075172704740812
0.007686020144491892,0.01964483467805722,-0.03482043980382849,-0.02005484364288348,0.013415598797658596,-0.002278120550545798,0.017172915677899064,-0.006067077993988294,0.005426356589147292,-0.04995913093919736
-0.004387491430680798,-0.007654379581289871,0.008422981595739072,-0.002154195011337866,-0.005779676211569905,0.0014726045456942528,-0.006962242261245584,-0.007125718504456049,0.004827822601908988,-0.030493592785951602
0.0016914517745082562,-0.008920002109370872,0.009237726098191217,-0.002632758529768498,-0.00258793439856563,0.00010942361440700394,-0.0028054632705795494,-0.002429731582555504,0.0037441333122396276,-0.045240731951695416
0.0018536096609186323,-0.00644412803881242,0.007410483573274274,-0.002805463270579551,-0.004561514528291939,0.00014501924800928225,-0.005384169171544585,-0.0007686020144491914,0.006188366819596059,-0.04546748932130992
0.002365132099351375,-0.02299214259347148,0.02556425671043611,-0.003098138480198285,-0.008243685070927601,0.0012761693824816752,-0.0037981859410430845,-0.0067249380372303965,0.006844908506038077,-0.04102726361862575
0.0015042451088962715,-0.0006591784000421949,-0.002245161630543695,-0.0020935505985339754,-0.0079562832885092,0.0004957021568317329,-0.006520592733217315,-0.001169382481674835,0.00019511680641249275,-0.031384801982808644
0.002183198860939732,-0.023671096345514935,0.017339028634709697,-0.003158782893002165,-0.002238569846543273,0.0002017085904129081,-6.328112640404957e-05,-0.00046274323682961755,0.00394716025945262,-0.04391050994041028
-0.0026077097505668905,-0.007989242208511311,0.005198280862732688,-0.0020645467489321216,-0.010827664399092983,0.0013196751568844694,-0.012113062279175245,-0.007854769814902712,0.009152032906185744,-0.022046880767811
-0.0042543373938722815,0.007024205030849539,-0.0014488741232927308,-0.002706586510573207,-0.001895797078521327,0.00174154933291147,-0.010695828719084532,-0.009801982808627333,0.004388809787480891,-0.032185044560459855
0.016252702631439866,0.059120392342983434,-0.03534778252386288,-0.007687338501292391,0.03370642830775699,-0.006308337288404206,0.052578705900964834,0.037327954437588746,0.02536254812002285,0.7751608395296135
0.002148921584137538,-0.021789801191794536,0.01715973210989822,-0.0027725043505774398,-0.007828402678901015,0.0012722143120814245,-0.012736645045615141,-0.006463903390813697,0.010218583557453996,-0.02904208194905871
-0.00550150292675209,0.0025259716289616637,0.0031297790434003073,0.018690344354796166,-0.008482307651742868,0.0001384274640088662,-0.010347782523862254,-0.0043004798818752285,-0.0006011707008384725,-0.04508516584928545
0.001749459473711968,-0.010036650319042335,0.010316141960660236,-0.004111954859463167,0.0027975531297790403,1.3183568000843072e-05,-0.0005563465696356071,-0.0011337868480725628,0.0005431630016347633,-0.04941464958076254
-0.0027725043505774376,-0.009417022623002683,0.0106734166534831,-0.0020487264673311116,-0.011849390919158367,0.0010480936560670882,-0.013249485840847976,-0.0057506723619680485,0.00399857617465592,-0.020466170964509846
-0.004267520961873125,0.018761535622000707,-0.007873226810103886,-0.003516057585825016,-0.009929863418235504,0.001104782998470713,-0.008838263987765648,-0.006032800717186096,0.0138717502504878,-0.04311422243315931
0.0018114222433159304,-0.00965696356061804,0.010996414069503765,-0.0025141064177608956,-0.008782893002162106,0.0011443337024732428,-0.007936507936507936,-0.00810657596371882,0.004984707061119026,-0.03177371723883353
-0.0030190370721932176,-0.006760533670832678,0.005353846965142647,-0.0018957970785213238,-0.007555502821283552,0.0014066867056900423,-0.006479723672414702,-0.006349206349206352,0.0004442862416284409,-0.024978906291198668
0.0016993619153087597,-0.0009676738912619318,0.0028252386225808127,-0.002688129515372034,-0.008759162579760588,0.0016743131361071674,-0.016665348309866587,-0.0064256710436112465,0.008421663238938996,-0.02894847861625271
0.001417233560090708,-0.009017560512577117,0.008938459104572064,-0.002366450456151447,-0.012897484575225448,0.0016413542161050594,-0.010346464167062173,-0.00906502135738017,0.008875177978168019,-0.02701313083372886
0.005882508041976488,-0.05740257343247366,0.030044033117122802,-0.020213046458893633,0.008461213942941496,-0.0020355428993302886,0.023636819068712733,0.0022636186257448568,0.007421030427674937,-0.047891947476665093
0.0027039497969730555,-0.014934345831355786,0.016318620471444393,-0.0029491641617887475,-0.015128144280968208,5.932605600379871e-05,-0.007787533618098398,-0.005719031798766022,0.017406264831514005,-0.039803828508147454
0.001415915203290617,-0.0011430153456731557,0.004485049833887048,-0.002374360596951953,-0.010567948109476357,0.0013961398512893643,-0.004069767441860465,-0.009468438538205984,0.0021713336497389732,-0.03167879554922745
