male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_r2f
0.0068633655012391905,-0.016819596055476487,-0.015688445921004098,-0.028613615989031213,-0.03674128566155139,-0.01935084111163842,-0.015546063386594908,-0.02099615039814374,-0.007272056109265451,-0.04184859990507833
-0.007098033011654306,-0.008444075304540473,-0.006525866160417714,-0.017473501028318288,-0.033092074038917854,-0.021479987343774654,-0.03121605231239779,-0.01872989505879874,-0.006699889258028808,-0.045253915519696236
0.009667510415018617,-0.021598639455782324,-0.017117544692295584,-0.045110214628486904,-0.02275747508305645,-0.01249406739439958,-0.02425249169435211,-0.012672045562411001,-0.011623951906343983,-0.03805436903443554
-0.007014976533248977,-0.012236987818383185,-0.011112429467911286,-0.018720666561198102,-0.038004271476032275,-0.020545272372514838,-0.024919580235194794,-0.0118810314823604,-0.006727574750830538,-0.04485049833887045
-0.011303591203923458,3.559563360224337e-05,-0.008603596477350687,-0.04218214417549958,-0.04325924168116855,0.0006921373200443275,-0.028282708432210077,-0.016737857933871232,-0.005687391235563997,-0.04068449085060388
-0.016176237937035275,-0.015195380477772536,-0.006094763486790121,-0.044588145335653584,0.0025088329905605463,-0.03026815377313711,-0.02770526815377311,-0.013372093023255822,-0.007755893054896427,-0.03736618678479142
0.009053156146179388,-0.017568422717924453,-0.016326530612244976,-0.04052365132099339,-0.047373833254231855,-0.01336022781205507,-0.01650055370985601,-0.005315614617940201,-0.007570004746084523,-0.04052760639139377
0.004598428518694232,-0.012004957021568324,-0.010933132943099787,-0.016830142909877097,-0.037123609133575895,-0.020551864156515283,-0.02705004482413115,-0.030688709592364038,-0.00011601539840739931,-0.04531324157570016
-0.02578837736645116,-0.015841375309814238,-0.011434108527132163,0.6484601592575041,0.272890629119866,-0.00047065337763064466,-0.03546511627907033,0.002499604492959368,-0.012480883826399414,-0.018383167220376473
-0.013426145652059285,-0.023933449348731685,-0.01927173970363347,-0.04360201444919045,0.01643727258345193,-0.011746559088751773,-0.023027738227073734,-0.026284079523282156,-0.012527026314401758,-0.03863180931287247
0.00548568264515106,-0.01387702367768815,-0.010523123978273532,-0.02307256235827659,-0.0391143279017033,-0.023899172071929504,-0.02826952486420922,-0.013093919738438046,-0.00631492907240409,-0.04333438801877351
