male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_r
0.00663397141802452,-0.018145862996361343,-0.015944207140220462,-0.02907767758266095,-0.036194167589516366,-0.017424721826715114,-0.013904709170489893,-0.01978458049886621,-0.008457258872541245,-0.033747297368559886
-0.008208089437325346,-0.008662922533354453,-0.0059049201075780135,-0.017423403469915107,-0.03326609713652899,-0.022325054052628746,-0.03136107156040708,-0.019066076042820266,-0.007142857142857137,-0.032686020144491845
0.009009650371776557,-0.02148130570057475,-0.01623424563623909,-0.045263144017296794,-0.020986921900543135,-0.009881084216632353,-0.022015240204608915,-0.01066023308548231,-0.012565258661604184,-0.035968728576702
-0.00848758107894327,-0.013422190581659022,-0.011844117491958107,-0.018930285292411503,-0.041466276433053846,-0.020607235142118766,-0.024218214417549965,-0.010068290882244346,-0.0073458840900701445,-0.029656436217898013
-0.012002320307968146,-0.0005036122976323085,-0.007287876390866464,-0.04192638295628317,-0.041406950377049986,0.0033684016242155634,-0.02681405895691607,-0.014472920951326282,-0.006263513157200883,-0.03873727785687922
-0.015651531930601724,-0.014186837525707945,-0.0047882718979064915,-0.044741074724463356,0.005559510625955784,-0.027208247640141257,-0.02412329272794385,-0.01112561303591206,-0.007765121552496962,-0.04201603121868913
0.008140853240520976,-0.017564467647524167,-0.0164913252122555,-0.039911933765754304,-0.04628750725096236,-0.011680641248747547,-0.014880293202552254,-0.0018509729473184721,-0.007804672256499517,-0.03771555133681381
0.004569424669092379,-0.01278015082001795,-0.010467752992670032,-0.016794547276274836,-0.03868718029847594,-0.020339608711701665,-0.025722459526446206,-0.03229842324526709,-0.0008318831408532408,-0.03269393028529238
-0.026219480040078385,-0.018118177503559662,-0.012294995517587106,0.6333320149765352,0.29313399778516175,0.0003533196224220145,-0.03190555291884255,0.012967357485629534,-0.01436217898011975,-0.022932816537468148
-0.013741232927279431,-0.02382666244792494,-0.018267151821969134,-0.04367716078679523,0.018236829615567118,-0.009229815957390707,-0.019271739703633366,-0.02476665084638507,-0.012236987818383194,-0.039265938933713024
0.005496229499551689,-0.015826873385012995,-0.009865263935031449,-0.022840531561461763,-0.039070822127300515,-0.023304593155091417,-0.02737567895375201,-0.011018826135105193,-0.007207456626061259,-0.035032695248642054
-0.010860623319095096,-0.008713020091757631,-0.012258081527184564,-0.03842350893845901,-0.026824605811316734,0.002631440172968392,-0.023015873015872993,-0.018917101724410714,-0.010992458999103548,-0.03867267837367508
0.007541000896482562,-0.018620471444391717,-0.01798766018035125,-0.04309708379475811,-0.017208511311501317,0.0028371038337815543,-0.027057954964931633,-0.02795839265938933,-0.01119021251911621,-0.03330432948373152
-0.025330907556821783,0.0056953013763642564,0.02089331856773703,-0.013596213679270717,0.1578336761061017,0.07678505510731398,0.111638453831145,0.04732637240942866,0.00950798924220796,0.42320044296788695
0.007497495122079804,-0.005253651848336283,-0.00712835521805628,-0.03714338448557715,-0.04593946105574007,-0.011461794019933544,-0.03135843484680688,-0.007244370616463652,-0.009440753045404206,-0.03857380161366872
0.010007646469440449,-0.019073986183620724,-0.018203870695565096,-0.04521172810209349,-0.04209249591309392,0.0011693824816748721,-0.04017165005537096,0.010157939144650081,-0.0007211411696461551,-0.041906607604282
